bd,id,Tipo,Subtipo,Fecha,Detonante,DetonanDes,Fuente,Subregion,Municipio,Pueblo,Sitio,Incertidumb,Norte,Este,Fallecidos,Economicas,Notas,LinkFoto
ant,6093.000,Landslide,,1996-05-24,Anthropic,Error humano - Aguas perdidas (negras) se infiltran a través del suelo,El Colombiano,Valle de Aburrá,Medellín,San José de La Cima Nº1,Parte alta de San Blas,Mid,6.281,-75.542,0.000,"0",Puede generar un gran deslizamiento.(di6date : 31/9/02),
ant,6100.000,Landslide,,1996-06-12,Rainfall,Lluvias - Infiltraciones de aguas lluvias que debilitaron el terreno,El Colombiano,Valle de Aburrá,Medellín,San José de La Cima Nº1,Al Nororienrte de Medellín,Mid,6.281,-75.542,0.000,"0",No hubo victimas(di6date : 31/9/02),
ant,6115.000,Landslide,,1996-07-03,Rainfall,Lluvias - Fuertes y prolongados aguaceros,El Colombiano,Valle de Aburrá,Medellín,San José de La Cima Nº1,,Mid,6.281,-75.542,0.000,"0",(di6date : 2/10/02),
ant,8041.000,Landslide,,2018-06-08,Rainfall,Lluvias,El Colombiano,Valle de Aburrá,Medellín,Berlín,"Carrera 44 con la Calle 94, Jurisdicción del barrio Berlín.",Mid,6.286,-75.551,0.000,"0",El movimiento de tierra ocasionó el colapso de tres viviendas. . los propietarios e inquilinos de otras 14 propiedades aledañas recibieron la orden de evacuación preventiva por el riesgo en la que se encuentran los predios. el incidente generó una e,
ant,2763.000,Landslide,,1981-10-23,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,Villa Guadalupe,,Mid,6.285,-75.552,0.000,"0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)",
ant,3894.000,Landslide,,1986-07-01,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Villa Guadalupe,Barrio Villa Guadalupe,Mid,6.285,-75.552,0.000,"0",Se desconoce la causa,
ant,8398.000,Landslide,,2021-08-31,Rainfall,,Qhubomedellin,Valle de Aburrá,Medellin,Barrio Carpinelo,Comuna Popular,Low,6.287,-75.540,0.000,2 casas destruidas y otras 3 sufrieron colapso parcial,"Hacia las 2:00 de la tarde del miércoles, 1° de septiembre, unidades del Cuerpo Oficial de Bomberos Medellín atendieron un deslizamiento de tierra en la calle 97A con la carrera 24F del barrio Carpinelo, en la comuna Popular.",
ant,2758.000,Landslide,,1981-05-09,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,San Pablo,Calle 101 con Cra. 35 a,Mid,6.290,-75.545,0.000,"0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)",
ant,6496.000,Landslide,,1998-12-27,Rainfall,Lluvias - Desprendimiento de roca,El Colombiano,Valle de Aburrá,Medellín,Carpinelo,,Mid,6.292,-75.539,1.000,"0",(di6date : 3/10/02),
ant,8005.000,Landslide,,2017-12-28,Rainfall,"Otra causa - Ocurrió por una saturación del terreno, no está asociado a l","El Mundo, El Colombiano, Telemedellin, Teleantioquia",Valle de Aburrá,Medellín,Carpinelo,"Carrera 26C con la Calle 100, en la Comuna 1 (El Popular).",Mid,6.290,-75.540,0.000,"0",Dos personas resultaron lesionadas. evacuación temporal de cuatro viviendas y la evacuación definitiva del inmueble que resultó afectado por el movimiento en masa,
ant,2767.000,Landslide,,1981-09-19,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,La Esperanza Nº2,Calle 102 con Cra. 28,Mid,6.291,-75.541,0.000,"0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)",
ant,8080.000,Landslide,,2019-11-13,Rainfall,Lluvias,El Colombiano,Valle de Aburrá,Medellín,Santo Domingo Savio Nº1,"Calle 100B con Carrera 31, barrio Santo Domingo Savio",Mid,6.289,-75.541,0.000,"0","No quedaron viviendas afectadas, pero sí hubo cuatro casas y un local comercial evacuados temporalmente mientras se adelantaban las operaciones",
ant,2620.000,Landslide,,1980-11-28,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,La Avanzada,Calle 101 D con Cra. 31,Mid,6.291,-75.542,0.000,"0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)",
ant,3158.000,Landslide,,1983-03-07,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,El Compromiso,Calle 101 B con Cra. 30,Mid,6.291,-75.542,0.000,"0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)",
ant,7790.000,Landslide,,2008-03-23,Erosion,Otra causa - Erosión interna de quebrada pativilca,El Mundo,Valle de Aburrá,Medellín,Boston,"Sector Corea; Calle 57 X Cra 33",Mid,6.247,-75.552,0.000,"0",(di6author : edier)(di6date : 2008/03/26),
ant,4872.000,Debris Flow,,1990-10-01,Unknown,Desconocida,Bomberos Medellinº,Valle de Aburrá,Medellín,San Miguel,Calle 60 con Cra. 45 D,Mid,6.253,-75.553,0.000,"0",(di6author : rs)(di6date : 13/02/03),
ant,2583.000,Landslide,,1977-04-28,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,Villa Hermosa,,Mid,6.256,-75.548,0.000,"0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)",
ant,4438.000,Debris Flow,,1988-12-02,Rainfall,Lluvias - Lluvias torrenciales produjeron desbordamiento de qbdas,El Colombiano,Valle de Aburrá,Medellín,Villa Hermosa,"Calle 65Aa con Cra 40; quebrada la Loca y la Mansión*",Mid,6.256,-75.548,0.000,"0","* Además Cra 47 con Calle 57 (Sucre con La Paz) ** La Loca y La Mansión Nota: En total las lluvias torrenciales del 22 y 23 de nov de 1988 dejó en Medellín 205 familias; 1200 personas afectadas; 4 muertos y 2 desaparecidos. Barrios afectados: Bosto L",
ant,8037.000,Landslide,,2018-05-15,Rainfall,Lluvias - Iniciadas hacia las 3 pm,Telemedellín,Valle de Aburrá,Medellín,Villa Hermosa,,Mid,6.256,-75.548,0.000,"0",,
ant,8665.000,Debris Flow,,2022-11-09,Rainfall,,El Colombiano,Valle de Aburrá,Medellin,Barrio Llanaditas,Barrio Llanaditas,Mid,6.253,-75.541,0.000,8 viviendas destruida,"Las fuertes lluvias de este jueves dejaron un saldo de por lo menos ocho viviendas destruidas y varias calles inundadas en el barrio Llanaditas, según reportes preliminares.",
ant,4893.000,Debris Flow,,1990-11-04,Rainfall,Lluvias - Lluvia torrencial que ocaciono desbordamiento de,El Colombiano,Valle de Aburrá,Medellín,Los Mangos,,Mid,6.252,-75.544,0.000,"0",* pequeñas quebradas(di6date : 27/9/02),
ant,5807.000,Landslide,,1995-05-14,Rainfall,Lluvias - Fuerte aguacero,El Colombiano,Valle de Aburrá,Medellín,Llanaditas,Calle 59C # 180-15,Mid,6.253,-75.543,1.000,"0",Se desprendió un barranco sobre la vivienda que habitaba el menor que perdió la vida y sus hermanitas que quedaron heridas (tambien menores de edad). nota1: la noticia de la cual se saca la información para esta ficha se encuentra en el periódico de,
ant,6256.000,Debris Flow,,1997-11-07,Anthropic,Error humano - Por taponamiento de alcantarillas (falta de mantenimineto y,El Colombiano,Valle de Aburrá,Medellín,Enciso,Calle 57D Nº 31-81,Mid,6.249,-75.552,0.000,"0",* por lluvias aisladas) hubo daños en la estructura de la edificación. nota1: la noticia de la cual se extrae la anterior información se encuentra en el periódico de el colombiano del 9 de noviembre de 1997.(di6date : 3/10/02),
ant,7212.000,Landslide,,2000-05-14,Rainfall,Lluvias,Periodico El Colombiano,Valle de Aburrá,Medellín,Enciso,Sector la Finquita,Mid,6.249,-75.552,7.000,"0",El colombiano / 2000-5-15 / pagina 3d(DI6Author : JDC)(DI6Date : 2003/07/11),
ant,7655.000,Landslide,,2004-04-24,Rainfall,Lluvias - Ola invernal,Periodico El Colombiano,Valle de Aburrá,Medellín,Enciso,Km 8 Vía las Palmas,Mid,6.249,-75.552,2.000,"0",Periodico el colombiano 2004/04/26 - antioquia(DI6Author : MIT)(DI6Date : 200/06/30),
ant,3465.000,Landslide,,1984-05-22,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,Enciso,Calle 59 con Cra. 30,Mid,6.250,-75.550,0.000,"0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)",
ant,8314.000,Landslide,,2021-06-10,Rainfall,,Daniel Quintero Calle,Valle de Aburrá,Medellin,Barrio Enciso,Comuna  Villa Hermosa,Mid,6.249,-75.550,1.000,1 vivienda destruida,Unidades de atención de emergencias en Medellín rescataron el cuerpo sin vida de una joven de 16 años que quedó atrapada entre los escombros de una vivienda que colapsó en la tarde de este viernes en el barrio Enciso.,
ant,2779.000,Landslide,,1981-06-09,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,Manrique Central Nº1,Calle 71 con Cra. 44,Mid,6.266,-75.554,0.000,"0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)",
ant,5794.000,Landslide,,1995-08-04,Rainfall,Lluvias - Fuerte aguacero,El Colombiano,Valle de Aburrá,Medellín,Santo Domingo Savio Nº1,Cra 44 con la 67,Mid,6.263,-75.554,0.000,"0",Se presentó taponamiento de la vía que conduce al barrio sto domingo savio. nota1: la noticia de la cual se saca la información para esta ficha se encuentra en el periódico de el colombiano del 6 de agosto de 1995.(di6date : 30/9/02),
ant,5804.000,Landslide,,1995-08-19,Rainfall,Lluvias - Un alud de tierra cayó sobre el cauce de una pequeña quebrad,El Colombiano,Valle de Aburrá,Medellín,Campo Valdés Nº1,Cra. 42 con Calle 68,Mid,6.263,-75.553,0.000,"0",Nota1: la noticia de la cual se saca la información para esta ficha se encuentra en el periódico de el colombiano del 22 de agosto de 1995.(di6date : 30/9/02),
ant,8036.000,Landslide,,2018-05-09,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,Llanaditas,Sector el Faro. Calle 59C con Carrera 16D,Mid,6.255,-75.538,0.000,"0","Colapso de dos viviendas. los inmuebles habían sido evacuados por sus moradores momentos antes del colapso por orden del dagrd. junto a ellas fueron evacuadas otras ocho casas del sector, 4 de ellas de manera definitiva y las demás temporalmente. 30 af",
ant,8597.000,Landslide,,2022-06-10,Rainfall,,Teleantioquia,Valle de Aburrá,Medellin,Barrio Enciso,Enciso Llanaditas,Mid,6.248,-75.539,0.000,3 vivienda destruida,"La mañana de este sábado habitantes del sector conocido por sus residentes como Enciso Llanaditas se vieron directamente afectados por las fuertes lluvias registradas el viernes, pues las precipitaciones habrían propiciado un deslizamiento de tierra.
",
ant,2431.000,Debris Flow,,1950-04-30,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,Belén,Barrio Belén,Mid,6.232,-75.591,0.000,"0",Se desconoce la causa,
ant,2436.000,Debris Flow,,1950-08-22,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,Belén,Barrio Belén,Mid,6.232,-75.591,1.000,"0",Se desconoce la causa,
ant,2735.000,Debris Flow,,1981-04-27,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,Belén,Barrio Belén,Mid,6.232,-75.591,0.000,"0",Se desconoce la causa,
ant,2901.000,Debris Flow,,1982-03-02,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,Belén,"Barrios Belén; la America y Antioquia",Mid,6.232,-75.591,0.000,"0",Se desconoce la causa este evento se dio en otros barrios fuera de este y en la ficha no dice a que barrios se les atribuyen los distintos efectos...estos barrios son: la américa y antioquia,
ant,2917.000,Debris Flow,,1982-03-18,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Belén,"Barrios: Belén; Guayabal; Conquistadores; America; *",Mid,6.232,-75.591,0.000,"0","* = también barrio antioquia y santa maria este evento se dio en otros barrios fuera de este y en la ficha no dice a que barrios se les atribuyen los distintos efectos...estos otros barrios son: guayabal; conquistadores; america; antioquia y santa m(DI6",
ant,4410.000,Debris Flow,,1988-06-23,Rainfall,Lluvias - Fuerte aguacero y desbordamiento de La Picacha,El Colombiano,Valle de Aburrá,Medellín,Belén,Belén Altavista Hasta Conquistadores,Mid,6.232,-75.591,0.000,"0","Fue afectado el garaje de un edificio de la Cra 63 # 35A - 15 Direcciones afectadas en el mismo sector: Cra 89B con 30C; Cra 83A con 31; Cra 65D con 26; Cra 65 entre calles 32 y 33 Nota: La publicación de esta noticia aparece en El Colombiano del 2 de 1",
ant,6831.000,Debris Flow,,1999-06-27,Rainfall,Lluvias - Desbordamiento de quebrada El Salado,El Colombiano,Valle de Aburrá,Medellín,Belén,"En Villa Café en el sector de Belén; al Lado de la U. de Med",Mid,6.232,-75.591,0.000,"0",Nueve casas se inundaron por desbordamiento de la qbda. el salado(di6date : 3/10/02),
ant,6832.000,Debris Flow,,1999-06-27,Rainfall,Lluvias - Fuerte aguacero y ola invernal,El Colombiano,Valle de Aburrá,Medellín,Belén,"Belén Aguas Frías; Escuela San Pablo",Mid,6.232,-75.591,0.000,"0","...en bel´ne aguas frías también se afectaron varias casas. en la escuela san pablo; el lodo se metió en los salones y anegó los patios...(di6date : 3/10/02)",
ant,6843.000,Debris Flow,,1999-10-31,Rainfall,Lluvias - Fuerte aguacero,El Colombiano,Valle de Aburrá,Medellín,Belén,En el sector del Colegio San Carlos,Mid,6.232,-75.591,0.000,"0","Un vehículo fue arrastrado e inundado por las aguas y sus ocupantes ; entre ellos dos menores de edad debieron ser socorridos. nota: la noticia de donde se tomó esta información aparece en el periódico el colombiano del 2 de noviembre de 1999.(di6dat",
ant,6848.000,Debris Flow,,1999-10-31,Rainfall,Lluvias - Desbordamiento de quebrada  Altavista por el fuerte aguacero,El Colombiano,Valle de Aburrá,Medellín,Belén,Entre Tenche y Fatima.En el Puente de la Cra. 65 y la Cll 30,Mid,6.232,-75.591,0.000,"0","Falto poco para que las aguas de la quebrada la altavista; subieran al puente de la calle 30 con cra. 65. aunque no se desbordó la quebrada haciendo daños materiales ni en personas si se inundó las vias y freno el normal funcionamiento de transporte n",
ant,7772.000,Debris Flow,,2007-10-17,Rainfall,Vendaval - Intensas lluvias sumado con basuras en la quebrada  la comun,El Colombiano,Valle de Aburrá,Medellín,Belén,"Belén Rincon; quebrada el Saladito",Mid,6.232,-75.591,0.000,"0",Inundacion rapidauna de las viviendas tenia orden de evacuacion por parte del simpad. la comunidad señalan ademas de las lluvias la costruccion de una urbanzaciòn quienes arrojan escombros a la quebrada.(di6author : edier)(di6date : 2007-10-19),
ant,7974.000,Debris Flow,,2017-04-07,Rainfall,La niña - Fuertes lluvias,El Colombiano,Valle de Aburrá,Medellín,Belén,La Pichacha en Belén y Conquistadores,Mid,6.232,-75.591,0.000,"0",,
ant,2497.000,Landslide,,1965-08-09,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Nueva Villa de Iguaná,La Iguaná,Mid,6.236,-75.604,1.000,"0",Se desconoce la causa la iguaná no aparece como tal en la lista actualizada segun decreto 346 de 2000 (con fecha del 24 de enero de 2001)...aparece la nueva villa de iguaná,
ant,3433.000,Debris Flow,,1984-08-04,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Nueva Villa de Iguaná,Barrio la Iguaná,Mid,6.236,-75.604,0.000,"0",Se desconoce la causa la iguaná no aparece como tal en la lista actualizada segun decreto 346 de 2000 (con fecha del 24 de enero de 2001)...aparece la nueva villa de iguaná,
ant,3893.000,Debris Flow,,1986-10-25,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Nueva Villa de Iguaná,Barrio Iguaná,Mid,6.236,-75.604,2.000,"0",Se desconoce la causa la iguaná no aparece como tal en la lista actualizada segun decreto 346 de 2000 (con fecha del 24 de enero de 2001)...aparece la nueva villa de iguaná,
ant,4056.000,Debris Flow,,1987-07-30,Rainfall,Lluvias - Desbordamiento de quebrada La Iguaná por fuerte aguacero,El Colombiano,Valle de Aburrá,Medellín,Nueva Villa de Iguaná,,Mid,6.236,-75.604,0.000,"0",Nota: la publicación de esta noticia aparece en el colombiano del 1 de agosto de 1987(di6date : 24/9/02),
ant,4063.000,Debris Flow,,1987-08-01,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Nueva Villa de Iguaná,Barrio la Iguaná,Mid,6.236,-75.604,0.000,"0",Se desconoce la causa la iguaná no aparece como tal en la lista actualizada segun decreto 346 de 2000 (con fecha del 24 de enero de 2001)...aparece la nueva villa de iguaná,
ant,4390.000,Debris Flow,,1988-07-04,Rainfall,Desconocida - Creciente de la quebrada La Iguaná,El Colombiano,Valle de Aburrá,Medellín,Nueva Villa de Iguaná,Barrio la Iguaná,Mid,6.236,-75.604,0.000,"0","Se desconoce la causa la iguaná no aparece como tal en la lista actualizada segun decreto 346 de 2000 (con fecha del 24 de enero de 2001)...aparece la nueva villa de iguaná. hubo 150 familias damnificadas; no dice nada de cúantos individuos; tal ve zo",
ant,4393.000,Debris Flow,,1988-09-09,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,Nueva Villa de Iguaná,Barrio la Iguaná,Mid,6.236,-75.604,9.000,"0",Se desconoce la causa la iguaná no aparece como tal en la lista actualizada segun decreto 346 de 2000 (con fecha del 24 de enero de 2001)...aparece la nueva villa de iguaná(di6author : rsb)(di6date : 22/04/01),
